1563393987.000000, IBI
131.834159,0.843789
146.084812,0.953169
152.085086,0.796911
157.850975,0.875040
158.694764,0.843789
159.616681,0.921917
160.538598,0.921917
161.460515,0.921917
162.319930,0.859414
163.273098,0.953169
164.163764,0.890666
170.539056,0.703157
171.195336,0.656280
171.898493,0.703157
172.632902,0.734409
198.524712,0.937543
199.446629,0.921917
210.369004,0.906291
215.103596,0.656280
215.791127,0.687531
216.494285,0.703157
217.275570,0.781286
218.119359,0.843789
218.963148,0.843789
225.854088,0.750034
226.588497,0.734409
227.354157,0.765660
228.057314,0.703157
228.885477,0.828163
229.698014,0.812537
230.510551,0.812537
231.338714,0.828163
232.073123,0.734409
247.183189,0.875040
248.073855,0.890666
249.011398,0.937543
249.823935,0.812537
250.683350,0.859414
251.495887,0.812537
256.996139,0.937543
257.902430,0.906291
267.981016,0.906291
268.918559,0.937543
269.902979,0.984420
270.824897,0.921917
271.731188,0.906291
272.653105,0.921917
273.465642,0.812537
274.434437,0.968794
275.371980,0.937543
276.372025,1.000046
277.231440,0.859414
282.356674,0.671906
283.231714,0.875040
284.059877,0.828163
284.700532,0.640654
295.419772,0.765660
296.201058,0.781286
296.982344,0.781286
297.826133,0.843789
298.685547,0.859414
299.513710,0.828163
300.435627,0.921917
301.420047,0.984420
302.373216,0.953169
303.326384,0.953169
304.232676,0.906291
305.185844,0.953169
306.107762,0.921917
307.060930,0.953169
307.935970,0.875040
308.795385,0.859414
309.717302,0.921917
310.561090,0.843789
311.404879,0.843789
312.233042,0.828163
313.123708,0.890666
314.092502,0.968794
315.248805,1.156303
326.577449,0.718783
327.358734,0.781286
328.077517,0.718783
328.780674,0.703157
329.468206,0.687531
330.265117,0.796911
335.249721,0.984420
336.202889,0.953169
337.062304,0.859414
337.984221,0.921917
338.796758,0.812537
339.703049,0.906291
340.671844,0.968794
341.687515,1.015671
342.671935,0.984420
343.687607,1.015671
344.640775,0.953169
345.531441,0.890666
346.343978,0.812537
347.125264,0.781286
347.890924,0.765660
348.812841,0.921917
349.797261,0.984420
350.859810,1.062549
352.094242,1.234432
359.594585,1.031297
360.563379,0.968794
361.500922,0.937543
362.282208,0.781286
366.891794,0.906291
367.876214,0.984420
368.829382,0.953169
369.782551,0.953169
370.735720,0.953169
371.642011,0.906291
372.563928,0.921917
373.313963,0.750034
374.048371,0.734409
374.829657,0.781286
375.704697,0.875040
376.689117,0.984420
377.657912,0.968794
400.221444,0.781286
401.033982,0.812537
401.674636,0.640654
402.487173,0.812537
409.018722,0.796911
409.831259,0.812537
410.503165,0.671906
411.143819,0.640654
411.956357,0.812537
412.737642,0.781286
413.534554,0.796911
414.315840,0.781286
415.144002,0.828163
415.972165,0.828163
416.831580,0.859414
417.737871,0.906291
517.008040,0.531274
517.617443,0.609403
553.681594,0.687531
556.759860,0.734409
574.385667,0.718783
575.010695,0.625029
575.698227,0.687531
576.354507,0.656280
576.979535,0.625029
707.735521,0.640654
708.329298,0.593777
709.001204,0.671906
709.704361,0.703157
710.438770,0.734409
711.204430,0.765660
711.970090,0.765660
712.688873,0.718783
754.534538,1.062549
755.393952,0.859414
756.143987,0.750034
756.862770,0.718783
757.769061,0.906291
804.364944,0.796911
805.271235,0.906291
806.208778,0.937543
807.068193,0.859414
807.958858,0.890666
808.849524,0.890666
809.755816,0.906291
810.662107,0.906291
811.599650,0.937543
812.474690,0.875040
813.380982,0.906291
826.522208,0.937543
827.537880,1.015671
828.412920,0.875040
829.334837,0.921917
830.256754,0.921917
831.178671,0.921917
832.084963,0.906291
833.006880,0.921917
841.444766,0.875040
842.397935,0.953169
843.382355,0.984420
844.226144,0.843789
845.210564,0.984420
846.179358,0.968794
847.038772,0.859414
847.960690,0.921917
848.804478,0.843789
849.945155,1.140677
850.726441,0.781286
859.804982,0.937543
897.650464,0.703157
916.885720,0.828163
944.949504,0.890666
945.871421,0.921917
958.997022,0.812537
959.903314,0.906291
960.778354,0.875040
961.762774,0.984420
962.731568,0.968794
963.700362,0.968794
964.591028,0.890666
965.512945,0.921917
966.497365,0.984420
967.559914,1.062549
986.123264,1.031297
987.154561,1.031297
991.217247,1.000046
992.154790,0.937543
993.061081,0.906291
994.123630,1.062549
995.061173,0.937543
995.983090,0.921917
997.030013,1.046923
1009.905602,1.015671
1010.671263,0.765660
1011.561928,0.890666
1027.609538,0.734409
1028.343946,0.734409
1029.047104,0.703157
1029.812764,0.765660
1030.609675,0.796911
1031.437838,0.828163
1032.312878,0.875040
1033.141041,0.828163
1033.922327,0.781286
1034.766115,0.843789
1035.703658,0.937543
1036.516196,0.812537
1037.375610,0.859414
1038.235024,0.859414
1039.094439,0.859414
1039.969479,0.875040
1040.907022,0.937543
1041.875816,0.968794
1042.688353,0.812537
1043.563393,0.875040
1044.407182,0.843789
1045.250970,0.843789
1046.141636,0.890666
1046.954173,0.812537
1047.813588,0.859414
1048.626125,0.812537
1049.344908,0.718783
1050.173071,0.828163
1051.001234,0.828163
1051.829396,0.828163
1052.735688,0.906291
1053.688857,0.953169
1054.595148,0.906291
1055.470188,0.875040
1056.423357,0.953169
1057.329648,0.906291
1058.204688,0.875040
1059.095354,0.890666
1060.017271,0.921917
1060.923563,0.906291
1064.673734,0.843789
1065.486272,0.812537
1066.423815,0.937543
1089.424867,0.593777
1090.206153,0.781286
1090.893685,0.687531
1131.333036,0.546900
1132.051819,0.718783
1186.851202,0.796911
1187.601236,0.750034
1188.382522,0.781286
1193.632762,0.937543
1194.570305,0.937543
1195.554725,0.984420
1196.476643,0.921917
1203.320706,0.812537
1204.164495,0.843789
1205.008283,0.843789
1205.820820,0.812537
1206.648983,0.828163
1207.711532,1.062549
1208.774081,1.062549
1209.727249,0.953169
1210.711669,0.984420
1220.618373,1.093800
1221.665296,1.046923
1222.696593,1.031297
1223.665387,0.968794
1224.462299,0.796911
1225.212333,0.750034
1226.009244,0.796911
1226.946787,0.937543
1228.009336,1.062549
1229.087510,1.078174
1230.118808,1.031297
1231.134479,1.015671
1232.103273,0.968794
1233.056442,0.953169
1233.931482,0.875040
1317.122790,0.312514
1492.162052,0.687531
1492.880835,0.718783
1493.427735,0.546900
1507.584633,0.656280
1508.115908,0.531274
1508.834691,0.718783
1509.428468,0.593777
1519.022657,0.687531
1567.509251,0.765660
1570.556266,0.687531
1571.150043,0.593777
1571.853200,0.703157
1572.665737,0.812537
1583.259972,0.796911
1584.088135,0.828163
1584.916298,0.828163
1585.728835,0.812537
1586.447618,0.718783
1600.026365,0.656280
1641.403259,0.875040
1642.215796,0.812537
1643.028333,0.812537
1643.872122,0.843789
1644.700285,0.828163
1649.122362,0.625029
1649.794268,0.671906
1650.450548,0.656280
1679.983150,0.734409
1680.764436,0.781286
1681.436341,0.671906
1682.202001,0.765660
1702.812320,0.734409
1715.187886,0.718783
1732.704313,0.687531
