58124.08,0.911
58125.0075,0.9275
58125.8995,0.892
58126.79,0.8905
58127.627,0.837
58128.4775,0.8505
58129.3815,0.904
58130.3175,0.936
58131.2395,0.922
58132.157,0.9175
58133.063,0.906
58133.962,0.899
58134.81,0.848
58135.627,0.817
58136.4795,0.8525
58137.393,0.9135
58138.272,0.879
58139.225,0.953
58140.196,0.971
58141.1235,0.9275
58142.079,0.9555
58142.9115,0.8325
58143.6825,0.771
58144.444,0.7615
58145.1895,0.7455
58145.949,0.7595
58146.7,0.751
58147.525,0.825
58148.3605,0.8355
58149.2115,0.851
58150.1085,0.897
58151.003,0.8945
58151.843,0.84
58152.712,0.869
58153.6385,0.9265
58154.5645,0.926
58155.442,0.8775
58156.353,0.911
58157.2435,0.8905
58158.0695,0.826
58158.9,0.8305
58159.7705,0.8705
58160.6055,0.835
58161.3655,0.76
58162.1255,0.76
58162.938,0.8125
58163.665,0.727
58164.35,0.685
58165.064,0.714
58165.742,0.678
58166.492,0.75
58167.2355,0.7435
58168.0175,0.782
58168.8195,0.802
58169.602,0.7825
58170.357,0.755
58171.0985,0.7415
58171.828,0.7295
58172.541,0.713
58173.2165,0.6755
58173.8885,0.672
58174.5615,0.673
58175.234,0.6725
58175.901,0.667
58176.527,0.626
58177.1705,0.6435
58177.7955,0.625
58178.447,0.6515
58179.0965,0.6495
58179.753,0.6565
58180.4425,0.6895
58181.093,0.6505
58181.7785,0.6855
58182.4885,0.71
58183.236,0.7475
58184.0255,0.7895
58184.8535,0.828
58185.6285,0.775
58186.433,0.8045
58187.291,0.858
58188.1325,0.8415
58188.992,0.8595
58189.883,0.891
58190.774,0.891
58191.6675,0.8935
58192.4985,0.831
58193.2375,0.739
58193.974,0.7365
58194.7665,0.7925
58195.6085,0.842
58196.4245,0.816
58197.286,0.8615
58198.19,0.904
58199.0905,0.9005
58199.9625,0.872
58200.8995,0.937
58201.806,0.9065
58202.653,0.847
58203.4235,0.7705
58204.1185,0.695
58204.8095,0.691
58205.505,0.6955
58206.215,0.71
58206.913,0.698
58207.5755,0.6625
58208.2355,0.66
58208.9265,0.691
58209.6495,0.723
58210.426,0.7765
58211.2395,0.8135
58212.105,0.8655
58212.998,0.893
58213.8055,0.8075
58214.542,0.7365
58215.2805,0.7385
58216.0355,0.755
58216.805,0.7695
58217.5295,0.7245
58218.2505,0.721
58219,0.7495
58219.7455,0.7455
58220.4995,0.754
58221.225,0.7255
58222.0225,0.7975
58222.834,0.8115
58223.6715,0.8375
58224.493,0.8215
58225.2685,0.7755
58225.9945,0.726
58226.698,0.7035
58227.407,0.709
58228.1245,0.7175
58228.8095,0.685
58229.5075,0.698
58230.2,0.6925
58230.892,0.692
58231.5735,0.6815
58232.235,0.6615
58232.872,0.637
58233.4915,0.6195
58234.1065,0.615
58234.721,0.6145
58235.3795,0.6585
58236.1425,0.763
58236.9195,0.777
58237.7525,0.833
58238.6345,0.882
58239.4555,0.821
58240.3015,0.846
58241.181,0.8795
58242.071,0.89
58242.934,0.863
58243.7675,0.8335
58244.5485,0.781
58245.273,0.7245
58245.993,0.72
58246.6865,0.6935
58247.4315,0.745
58248.351,0.9195
58249.2165,0.8655
58250.0785,0.862
58250.9715,0.893
58251.779,0.8075
58252.528,0.749
58253.3105,0.7825
58254.124,0.8135
58255.0205,0.8965
58255.9225,0.902
58256.8105,0.888
58257.679,0.8685
58258.524,0.845
58259.398,0.874
58260.252,0.854
58261.0965,0.8445
58262.03,0.9335
58263.0015,0.9715
58263.94,0.9385
58264.8395,0.8995
58265.708,0.8685
58266.6115,0.9035
58267.569,0.9575
58268.507,0.938
58269.4495,0.9425
58270.35,0.9005
58271.261,0.911
58272.1925,0.9315
58273.039,0.8465
58273.852,0.813
58274.73,0.878
58275.564,0.834
58276.3735,0.8095
58277.175,0.8015
58277.9,0.725
58278.6765,0.7765
58279.4675,0.791
58280.239,0.7715
58281.099,0.86
58281.988,0.889
58282.88,0.892
58283.7085,0.8285
58284.5205,0.812
58285.333,0.8125
58286.13,0.797
58286.9345,0.8045
58287.7365,0.802
58288.52,0.7835
58289.3205,0.8005
58290.0865,0.766
58290.9175,0.831
58291.7755,0.858
58292.6155,0.84
58293.545,0.9295
58294.5265,0.9815
58295.4625,0.936
58296.4,0.9375
58297.338,0.938
58298.255,0.917
58299.194,0.939
58300.1415,0.9475
58301.0585,0.917
58301.9085,0.85
58302.7915,0.883
58303.651,0.8595
58304.494,0.843
58305.323,0.829
58306.2225,0.8995
58307.1585,0.936
58308.1045,0.946
58308.966,0.8615
58309.7715,0.8055
58310.522,0.7505
58311.2435,0.7215
58311.9875,0.744
58312.7515,0.764
58313.5145,0.763
58314.244,0.7295
58314.956,0.712
58315.6385,0.6825
58316.3165,0.678
58316.966,0.6495
58317.621,0.655
58318.282,0.661
58318.986,0.704
58319.7165,0.7305
58320.4695,0.753
58321.1785,0.709
58321.8805,0.702
58322.588,0.7075
58323.373,0.785
58324.351,0.978
58325.363,1.012
58326.368,1.005
58327.3585,0.9905
58328.3355,0.977
58329.3165,0.981
58330.212,0.8955
58331.0515,0.8395
58331.8775,0.826
58332.7915,0.914
58333.7595,0.968
58334.7705,1.011
58335.75,0.9795
58336.7555,1.0055
58337.7175,0.962
58338.613,0.8955
58339.428,0.815
58340.208,0.78
58340.988,0.78
58341.9045,0.9165
58342.8895,0.985
58343.935,1.0455
58344.9735,1.0385
58345.9755,1.002
58346.958,0.9825
58347.894,0.936
58348.789,0.895
58349.68,0.891
58350.6365,0.9565
58351.659,1.0225
58352.673,1.014
58353.652,0.979
58354.584,0.932
58355.4185,0.8345
58356.1805,0.762
58356.89,0.7095
58357.5725,0.6825
58358.272,0.6995
58359.095,0.823
58359.9965,0.9015
58360.968,0.9715
58361.9215,0.9535
58362.868,0.9465
58363.82,0.952
58364.7355,0.9155
58365.6035,0.868
58366.402,0.7985
58367.1635,0.7615
58367.9275,0.764
58368.7915,0.864
58369.7625,0.971
58370.7265,0.964
58371.6765,0.95
58372.631,0.9545
58373.5915,0.9605
58374.4925,0.901
58375.354,0.8615
58376.1485,0.7945
58376.8925,0.744
58377.6145,0.722
58378.334,0.7195
58379.017,0.683
58379.6845,0.6675
58380.351,0.6665
58381.0225,0.6715
58381.686,0.6635
58382.3425,0.6565
58382.9815,0.639
58383.6195,0.638
58384.2505,0.631
58384.864,0.6135
58385.488,0.624
58386.1105,0.6225
58386.7355,0.625
58387.353,0.6175
58387.9645,0.6115
58388.573,0.6085
58389.1935,0.6205
58389.8265,0.633
58390.478,0.6515
58391.145,0.667
58391.845,0.7
58392.5645,0.7195
58393.32,0.7555
58394.1125,0.7925
58394.917,0.8045
58395.746,0.829
58396.5465,0.8005
58397.3275,0.781
58398.1205,0.793
58398.922,0.8015
58399.722,0.8
58400.529,0.807
58401.336,0.807
58402.1245,0.7885
58402.895,0.7705
58403.6315,0.7365
58404.3465,0.715
58405.082,0.7355
58405.8645,0.7825
58406.6555,0.791
58407.4485,0.793
58408.279,0.8305
58409.1295,0.8505
58409.9785,0.849
58410.814,0.8355
58411.64,0.826
58412.4345,0.7945
58413.2275,0.793
58414.0245,0.797
58414.8085,0.784
58415.577,0.7685
58416.3385,0.7615
58417.0455,0.707
58417.7415,0.696
58418.4275,0.686
58419.108,0.6805
58419.792,0.684
58420.4845,0.6925
58421.172,0.6875
58421.869,0.697
58422.5815,0.7125
58423.288,0.7065
